col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,class
2.0000000000,103.0000000000,0.6979563790,0.5665375720,0.6020452610,0.1534004100,0.3709400300,0.9162049320,0.6078858450,0.1807340720,0.8828231110,0.8324377010,0.0749746570,0.2352060200,0.1847846150,0.1676044890,0.0830751620,0.7985352850,0.5057686550,0.2593762840,1.0000000000
2.0000000000,104.0000000000,0.3970185990,0.0709740520,0.8853616150,0.6922552300,0.3827751190,0.9248351100,0.2932873780,0.5544474970,0.2093803920,0.1713633010,0.2617694700,0.7356075100,0.3453673820,0.1615590170,0.0956921260,0.0650487220,0.2149817020,0.5283746010,1.0000000000
2.0000000000,105.0000000000,0.2359456850,0.8875683050,0.6093387560,0.4171843660,0.6776634200,0.8508785220,0.2089898860,0.9417359480,0.3464297050,0.0070059140,0.0284979370,0.6829782520,0.7960633190,0.0036923050,0.1354257560,0.1780324020,0.8057680840,0.8413545840,1.0000000000
2.0000000000,106.0000000000,0.9664935380,0.2586278300,0.9679741290,0.7265835670,0.4409606940,0.6337080470,0.2795311730,0.0218219370,0.3409586240,0.6199314570,0.1780485930,0.9364782540,0.5184949040,0.6140062810,0.4392525860,0.1029057020,0.3006633210,0.7671938760,1.0000000000
2.0000000000,107.0000000000,0.3355223500,0.2399358730,0.0655726290,0.7404597680,0.3096877800,0.8033562140,0.4673249580,0.0861005420,0.1761073270,0.9949178040,0.3754723640,0.0522028040,0.6300071900,0.9827221370,0.6172131130,0.1201983460,0.2647877900,0.1192639650,1.0000000000
2.0000000000,108.0000000000,0.4369681070,0.3064911030,0.9081591850,0.7361758110,0.7042245860,0.5415277500,0.3228015050,0.7216850340,0.4298702330,0.5134133410,0.1091013930,0.6944589930,0.9956117840,0.8272717560,0.4034319380,0.5748383300,0.5845620670,0.4523573420,1.0000000000
2.0000000000,109.0000000000,0.2870425510,0.0035123040,0.4059246960,0.8485204750,0.9085549520,0.0403956260,0.1745678310,0.7924529680,0.0495467040,0.6056169320,0.8372015990,0.2410612110,0.2486258860,0.0365567010,0.0293838150,0.1391104480,0.9787011570,0.3597419000,1.0000000000
2.0000000000,110.0000000000,0.4321065060,0.3790618800,0.0583181060,0.0714827620,0.1811306430,0.8696621830,0.9208524060,0.5112347030,0.6530465670,0.8551929120,0.6386513630,0.8441163170,0.3878144260,0.3882392040,0.5480307440,0.3561237240,0.4387711600,0.7420754380,1.0000000000
2.0000000000,111.0000000000,0.1543450760,0.4958920730,0.8502942420,0.5572031380,0.3992062540,0.3154212450,0.4762784620,0.6611390690,0.1198285370,0.5665198940,0.1617042450,0.3146473450,0.3818705080,0.8110753430,0.5342279300,0.0770154080,0.5016305110,0.4173225650,1.0000000000
2.0000000000,112.0000000000,0.7833350900,0.8923634470,0.8021225800,0.9844190240,0.2121931300,0.8088747520,0.2642259760,0.9698157700,0.1441520890,0.7410665570,0.3856111610,0.0717120450,0.9358564070,0.2271560590,0.5673875600,0.0490701650,0.3755611660,0.1044097310,0.0000000000
2.0000000000,113.0000000000,0.3606082660,0.5571164200,0.9442521580,0.4787994810,0.7319107400,0.5135679700,0.9612043090,0.9173509980,0.0118530670,0.4594383000,0.3785522760,0.4605351660,0.0275542500,0.2483236370,0.7858678400,0.8745456790,0.9627347740,0.2474638850,1.0000000000
2.0000000000,114.0000000000,0.3530729060,0.9769279320,0.0878188890,0.8116966180,0.0607126880,0.6145881330,0.9678902980,0.3515527860,0.4410512260,0.6014367020,0.3330573300,0.1853026290,0.2504423740,0.5838337570,0.2845733930,0.4911780160,0.1660217260,0.6220163020,1.0000000000
2.0000000000,115.0000000000,0.0514909820,0.1453723170,0.6303795090,0.7539838350,0.1085696290,0.9818141330,0.3781633830,0.6144054870,0.4811485720,0.4932381050,0.8264320980,0.5877571110,0.9401219150,0.5664711880,0.7267058710,0.5545937110,0.5727468260,0.8719874770,1.0000000000
2.0000000000,116.0000000000,0.0798258480,0.2033236680,0.7719704910,0.1394137110,0.0211068460,0.1686039870,0.5645766070,0.3264513400,0.4127047610,0.9387219000,0.4439851190,0.2089076670,0.6889978630,0.9459164090,0.0040301310,0.0382720090,0.0660662330,0.7368637930,0.0000000000
2.0000000000,117.0000000000,0.1373776760,0.6580099830,0.0343489140,0.0928176420,0.2512712300,0.8739110790,0.4936781590,0.1087779090,0.6940765130,0.1647732250,0.4965825290,0.7684892290,0.4309678730,0.2009273900,0.4591930950,0.1623496400,0.1127437080,0.0532354960,1.0000000000
2.0000000000,118.0000000000,0.5401559380,0.4110707580,0.8334453660,0.2443203220,0.3054014170,0.1212274600,0.6481475160,0.4144851280,0.4059285640,0.8237913400,0.5657384860,0.9685730700,0.4860684810,0.0176139640,0.3745220080,0.8557362910,0.3069988470,0.0120723540,1.0000000000
2.0000000000,119.0000000000,0.3177524500,0.6095833870,0.3194895770,0.2119624780,0.6680938700,0.7836700710,0.1529532130,0.8214824090,0.9837288750,0.8583487520,0.0521266290,0.5124015610,0.1001021170,0.7152347050,0.1837368900,0.8300065060,0.9895243360,0.2444265650,1.0000000000
2.0000000000,120.0000000000,0.3244352240,0.7216834830,0.1954498390,0.9246060270,0.8814555840,0.1114475740,0.3412404340,0.2309021200,0.6442881820,0.7519655540,0.6084509000,0.2619227710,0.6173192540,0.7496277400,0.1247880700,0.7033617660,0.0418451520,0.3155226890,1.0000000000
2.0000000000,121.0000000000,0.1839332790,0.4373401260,0.2855454740,0.0823543510,0.5521447540,0.2585679920,0.1223380910,0.0407239140,0.9757867050,0.3103617760,0.7419892220,0.9603589320,0.4344856050,0.0940967950,0.3902921010,0.7292612260,0.3184281890,0.1427557390,1.0000000000
2.0000000000,122.0000000000,0.6528244780,0.4328914100,0.4258331320,0.5134217580,0.1257242490,0.5543240120,0.5489495480,0.8779299180,0.4223388770,0.4316239140,0.4066821500,0.9153453390,0.4146420820,0.3451017800,0.8929461620,0.1480135420,0.2980683310,0.9420267820,1.0000000000
2.0000000000,123.0000000000,0.5326351310,0.8224218180,0.2475631590,0.3130425450,0.6203627430,0.2165408070,0.8775796780,0.1367966450,0.2535541140,0.6832115360,0.2037436900,0.2884974020,0.8329597340,0.6048626050,0.8860016690,0.6946958790,0.9091347850,0.4132998300,1.0000000000
2.0000000000,124.0000000000,0.0911617050,0.0748673370,0.1650897670,0.3483579340,0.7570308930,0.8803636890,0.0347813660,0.5590665450,0.8621274420,0.9752028820,0.8633114660,0.8205391320,0.3628661290,0.8202668080,0.6745256240,0.6036502590,0.9884951840,0.9132953820,1.0000000000
2.0000000000,125.0000000000,0.9672316040,0.6428146440,0.6619385810,0.3815644390,0.4570687830,0.5850601470,0.7084717860,0.4487776880,0.8990228170,0.9813653230,0.9588533140,0.8754726960,0.9465437110,0.0857938590,0.8776404930,0.6426889070,0.2244632660,0.2986128510,0.0000000000
2.0000000000,126.0000000000,0.7092216470,0.7721428160,0.9972495890,0.1940900420,0.4964952480,0.0472363080,0.4640684290,0.6967800330,0.7864355590,0.4546261570,0.9330706030,0.0806298840,0.2230517620,0.4237346530,0.7558442690,0.3983373720,0.7338344100,0.6606556710,1.0000000000
2.0000000000,127.0000000000,0.4925968400,0.3751892450,0.0727825330,0.9790132430,0.8325492000,0.7467566870,0.5567964260,0.2804242700,0.4605661420,0.4695406980,0.6913555480,0.1957231610,0.7487899170,0.2087343440,0.1204877800,0.2464833850,0.8666089830,0.8024879610,1.0000000000
2.0000000000,128.0000000000,0.8461930840,0.3897837130,0.9160411280,0.9644591630,0.7809759790,0.9756417380,0.8412425380,0.9132310870,0.3898704860,0.7486070570,0.8769163910,0.5716271980,0.3266694510,0.0749392240,0.9940882030,0.8410216450,0.0781826860,0.0755432960,1.0000000000
2.0000000000,129.0000000000,0.6772130610,0.6355687800,0.1097933310,0.6153710990,0.2320590710,0.1419343160,0.0703424170,0.8043579580,0.1969041680,0.5309506950,0.1928086680,0.4294507140,0.8091204900,0.2310214230,0.5173884190,0.6208418320,0.9961287470,0.3022586630,1.0000000000
2.0000000000,130.0000000000,0.8308733190,0.8740482580,0.2200712270,0.8093096060,0.9350326330,0.7437571480,0.7735002480,0.9942304350,0.3971479730,0.1525818690,0.7990127740,0.9970444910,0.0879395290,0.9238081040,0.2168775670,0.6827543970,0.5360754790,0.0077180300,1.0000000000
2.0000000000,131.0000000000,0.0755300090,0.7868330230,0.3496901160,0.2914201310,0.8834413700,0.7767768580,0.1199311010,0.0098446180,0.1875412640,0.4963791040,0.7888868040,0.3397640650,0.4481527560,0.3949416070,0.4285494210,0.2842026420,0.4676042170,0.1611742360,1.0000000000
2.0000000000,132.0000000000,0.5376773430,0.4475572340,0.8440694040,0.1770220220,0.0372798140,0.5291615950,0.7530031110,0.1618669250,0.7938607570,0.9185503920,0.3462417260,0.7901463890,0.7595604480,0.3199820470,0.8290804150,0.3886482870,0.3503522500,0.7156730060,1.0000000000
2.0000000000,133.0000000000,0.8086751480,0.3570421630,0.0128111050,0.5995473860,0.1775809070,0.1268369800,0.7631149100,0.6065873920,0.4654397260,0.6913564070,0.0660987650,0.3772579030,0.1056071950,0.7575120910,0.9496464120,0.1976268650,0.4598178420,0.3059323050,1.0000000000
2.0000000000,134.0000000000,0.8151170110,0.5879423630,0.5626187490,0.2717229660,0.7613602740,0.2324168050,0.6380373790,0.2010225860,0.9822147710,0.3708010410,0.8495563540,0.3322433010,0.5890641900,0.4830822470,0.2275729920,0.0027489620,0.6799754470,0.5168672350,1.0000000000
2.0000000000,135.0000000000,0.7758011580,0.6888147710,0.0031296730,0.7067805540,0.4484075890,0.6958379900,0.4177047610,0.8936135720,0.6868078500,0.7837509470,0.5198792670,0.1368562260,0.2403992550,0.2615421190,0.4449063690,0.5212804210,0.2376503510,0.5496065580,1.0000000000
2.0000000000,136.0000000000,0.6373777340,0.6283660820,0.1266062970,0.6797124300,0.0827179520,0.2541591750,0.2720346690,0.0617715880,0.1131789550,0.8772324120,0.9787796590,0.9081445610,0.8135220340,0.5368348430,0.5413699050,0.6243870630,0.8912046150,0.6255956620,0.0000000000
2.0000000000,137.0000000000,0.7819843370,0.0656028790,0.7564448380,0.7186163470,0.9517566180,0.9328110960,0.2288927730,0.8988550960,0.8164999260,0.8707508550,0.0032819920,0.5499400690,0.7758428650,0.9775961820,0.0837310130,0.1692203900,0.0709453410,0.2920326280,1.0000000000
2.0000000000,138.0000000000,0.7363513990,0.1313836120,0.6209931100,0.8307932240,0.9126233740,0.6281679580,0.0046584950,0.1604713980,0.0032309830,0.6478580260,0.5421819580,0.8010941270,0.2381824590,0.7215474120,0.3045813470,0.3642321870,0.1988450350,0.2831924170,1.0000000000
2.0000000000,139.0000000000,0.3047167390,0.6463147740,0.2148291130,0.9137678300,0.5087405310,0.2499353920,0.0547976630,0.0239604420,0.9327132150,0.8440226100,0.6831911480,0.3364065920,0.0548960560,0.4910341200,0.8811474250,0.4580978190,0.2424793340,0.8104628490,1.0000000000
2.0000000000,140.0000000000,0.1736737690,0.5502040290,0.3687286600,0.0838282000,0.7223876520,0.0617377190,0.6727745060,0.4936644210,0.2296072680,0.9715791500,0.3150475240,0.2269124480,0.2023757990,0.1889902520,0.5320810010,0.7832363800,0.2895652090,0.6075736980,1.0000000000
2.0000000000,141.0000000000,0.2765538810,0.1443027770,0.8650700080,0.5813774300,0.4211054450,0.7372914980,0.5301977350,0.4580400540,0.0239281970,0.9029650540,0.4049126290,0.1121299990,0.2822521710,0.5330922010,0.2289425760,0.4985566730,0.9488073000,0.6000907170,1.0000000000
2.0000000000,142.0000000000,0.2521750280,0.0522203920,0.8816879220,0.3666204400,0.2063379100,0.1796382050,0.8974582710,0.8488291080,0.6565922100,0.6518681840,0.6714253720,0.7272426190,0.2143270310,0.4068084730,0.2633448190,0.8884390370,0.0888175550,0.9878057100,1.0000000000
2.0000000000,143.0000000000,0.3141756750,0.2251476810,0.6265704790,0.5016090650,0.6864878760,0.8929837040,0.2412669550,0.0575826970,0.4997648410,0.4462371910,0.3393791190,0.4175842560,0.8257646770,0.7729269780,0.7446125390,0.2798625270,0.2028188720,0.6376817610,1.0000000000
2.0000000000,144.0000000000,0.8526234700,0.6016590600,0.0270159110,0.0088309920,0.1470685180,0.9620637300,0.0490876720,0.0684479400,0.2170126660,0.1606699130,0.4195155590,0.3804769220,0.1577558420,0.7895837350,0.9514928310,0.6835170780,0.0544712080,0.2537431260,1.0000000000
2.0000000000,145.0000000000,0.8412248960,0.3249341180,0.6552497250,0.0439743660,0.0627976330,0.3702351030,0.7160141710,0.1911661040,0.0936580270,0.3502102460,0.8581378480,0.3567044720,0.3174141550,0.6185327600,0.4631988640,0.0809867800,0.1319666990,0.3904039580,1.0000000000
2.0000000000,146.0000000000,0.4256173240,0.9840283770,0.8684039170,0.9057467700,0.3300850150,0.3563824880,0.3595128460,0.0486866500,0.3365796520,0.2616558370,0.7248936250,0.1581622950,0.2632201690,0.8836401280,0.3100187520,0.9020031190,0.8797923230,0.6120168680,1.0000000000
2.0000000000,147.0000000000,0.9936267750,0.5230051450,0.7989294740,0.8415376690,0.7456689270,0.0310989490,0.8281872510,0.1687330060,0.7329750810,0.2923635240,0.5967951220,0.3525757830,0.8964315300,0.9682698220,0.6118540620,0.3928667240,0.8042170260,0.0316998590,1.0000000000
2.0000000000,148.0000000000,0.9968405010,0.4575196990,0.7901098690,0.9211238660,0.6248768590,0.8876958410,0.1370231070,0.6537705770,0.0665093630,0.5565220850,0.7476278900,0.9259416190,0.9505203900,0.9410080000,0.7678697260,0.7245478280,0.8397930320,0.1799257480,1.0000000000
2.0000000000,149.0000000000,0.8745125470,0.6923914170,0.5333482870,0.2643266740,0.3878741350,0.1501085370,0.6652782710,0.6004763270,0.9971720200,0.0276048500,0.3642510850,0.1545474950,0.7908884990,0.9581967670,0.7301985260,0.9740026060,0.9128815390,0.6748368770,1.0000000000
2.0000000000,150.0000000000,0.5473438710,0.9406174610,0.9192484330,0.0532319430,0.9727383970,0.3428761730,0.8909087940,0.6446266610,0.3181937660,0.5406896890,0.3603902560,0.4398188810,0.4717205500,0.7105963160,0.0638513970,0.3250130600,0.4443715920,0.9996550290,1.0000000000
2.0000000000,151.0000000000,0.6779272180,0.1035841400,0.2613112080,0.8759340160,0.2765591680,0.8243331510,0.0597026800,0.3925849910,0.8484950450,0.8998556300,0.5905191840,0.0244803230,0.1225790860,0.0626290580,0.9164492740,0.9594774180,0.6711321640,0.5589836530,1.0000000000
2.0000000000,152.0000000000,0.7548231380,0.3428569220,0.9887806130,0.5300474330,0.5039396970,0.6683526880,0.1430710460,0.2835413340,0.4835848140,0.3055063090,0.7206372570,0.7048981160,0.8204910800,0.1098699830,0.1143699760,0.9656984490,0.6581892340,0.7635383670,1.0000000000
2.0000000000,153.0000000000,0.8575353480,0.3951799020,0.7764842010,0.8566849640,0.2241945310,0.9030202960,0.6695773980,0.3737074940,0.5557721800,0.8471106480,0.1303057770,0.4355929300,0.4512734610,0.5141854840,0.6104689070,0.3120570120,0.1583837860,0.3698477060,1.0000000000
2.0000000000,154.0000000000,0.1611533730,0.9261493350,0.3097203640,0.8213546590,0.5879633150,0.0276801250,0.2579154570,0.5622558770,0.4687349940,0.4439253460,0.8785351530,0.4102267790,0.4736805990,0.4775242010,0.3471701530,0.6500512100,0.5626904430,0.4272253190,1.0000000000
2.0000000000,155.0000000000,0.7247166190,0.1627757020,0.2048786010,0.0285645570,0.4294530060,0.5494411640,0.3966370380,0.8317237660,0.8351666580,0.8092796050,0.2749294190,0.8918897240,0.0067164420,0.9996894560,0.0095300450,0.0080291550,0.7829016140,0.4704921560,1.0000000000
2.0000000000,156.0000000000,0.6868599060,0.1218354640,0.7167846880,0.5861733880,0.4806636580,0.6209816050,0.1652170130,0.4516299240,0.9648177820,0.2808458730,0.0154806490,0.1066609870,0.5509657070,0.4572255570,0.7181714120,0.0536015740,0.9283245450,0.3723386590,1.0000000000
2.0000000000,157.0000000000,0.4019458780,0.0487693010,0.9937342040,0.6525199210,0.3367761700,0.2875153920,0.9545493640,0.6575163330,0.5158522240,0.9321765660,0.0473669840,0.6156544560,0.7355384610,0.4144870050,0.9960059970,0.2217064080,0.4239691960,0.8319958560,1.0000000000
2.0000000000,158.0000000000,0.5803799440,0.5351167850,0.1910197790,0.2874960420,0.6025654720,0.3258915030,0.1283320820,0.1423692300,0.6659254950,0.7938414190,0.0224133090,0.6404500970,0.7611457170,0.2823741820,0.6869950420,0.2595231620,0.0166322190,0.4438896680,1.0000000000
2.0000000000,159.0000000000,0.9538915810,0.3190262700,0.1471863840,0.1685574760,0.3245685780,0.5585326860,0.7382390360,0.4408628940,0.2781635220,0.7585175330,0.4879490070,0.2446465140,0.2844293990,0.4280258990,0.3253378580,0.7567160330,0.2874606890,0.4033441200,1.0000000000
2.0000000000,160.0000000000,0.5678304860,0.9448285150,0.4131113130,0.4156887980,0.6998377850,0.2069780830,0.3463033740,0.8592485800,0.5236717600,0.2868344290,0.0790563150,0.9329474170,0.6412611490,0.1340668990,0.9651258160,0.1242200080,0.5521043500,0.9907124990,0.0000000000
2.0000000000,161.0000000000,0.4497404510,0.1910867650,0.8592390360,0.8944084440,0.6363064960,0.4131661360,0.9053878400,0.2063922400,0.9374022630,0.7055919570,0.2593770910,0.3179791450,0.0043322100,0.4498145200,0.0498938290,0.4416786500,0.3116152590,0.7801211950,1.0000000000
2.0000000000,162.0000000000,0.1967529620,0.9141783740,0.0089196310,0.8826198220,0.8935708970,0.3975393740,0.0241495040,0.9031428930,0.5936062920,0.3795071920,0.1241512600,0.9876862880,0.3125818990,0.1728149930,0.7131786880,0.4654036720,0.5153062200,0.7043801980,1.0000000000
2.0000000000,163.0000000000,0.1288271330,0.1159577560,0.5061601260,0.7487541070,0.6525684560,0.8581285680,0.0414399280,0.6922753510,0.5981768380,0.1437133580,0.7127215460,0.5625386800,0.2081505020,0.9112699510,0.6476412630,0.3295106980,0.7211613130,0.6997561490,1.0000000000
2.0000000000,164.0000000000,0.7681185990,0.5167427540,0.2981012380,0.0453734540,0.9590626690,0.6788915770,0.2118295110,0.5043236060,0.1259853110,0.0390683970,0.6854547740,0.6272768010,0.0744642480,0.1963782550,0.7900585750,0.1083337270,0.1411905010,0.9074720080,1.0000000000
2.0000000000,165.0000000000,0.5875226720,0.7822561160,0.4026528500,0.6427602680,0.1382120220,0.4945949450,0.5814681920,0.3311854260,0.7689792370,0.5867558330,0.9101527730,0.9511602150,0.1695643580,0.2908704450,0.6661085860,0.1534318860,0.8741167020,0.9498633830,1.0000000000
2.0000000000,166.0000000000,0.2434565800,0.4850076340,0.4481784800,0.5108420680,0.7354158980,0.3202761890,0.7694050100,0.8864607350,0.9548511890,0.3653704350,0.6136659920,0.2513816080,0.4919838510,0.6448113910,0.3407578570,0.6685087790,0.5441805810,0.8915547280,1.0000000000
2.0000000000,167.0000000000,0.7188294080,0.8292180480,0.6447787800,0.9521551100,0.9203792580,0.7250706320,0.8062122280,0.0033995280,0.5444958920,0.4268204960,0.0055716540,0.1649730070,0.6946191890,0.4173542040,0.3990401720,0.4137367570,0.6183969490,0.8118167980,1.0000000000
2.0000000000,168.0000000000,0.3082749540,0.8393490150,0.9449398970,0.7591545140,0.7055607520,0.3016302180,0.0119803960,0.3686970650,0.6988732040,0.3943265630,0.7540255050,0.2955160770,0.1662363400,0.3696000880,0.4800350500,0.1833734080,0.3304713730,0.8553709740,1.0000000000
2.0000000000,169.0000000000,0.1931190020,0.7948679150,0.1859318390,0.4041780840,0.2340195860,0.3334960120,0.6323812870,0.5173633930,0.6032690680,0.3296600430,0.2860563320,0.1745494170,0.5582478110,0.3393542980,0.1624667680,0.2089161950,0.2609989950,0.6437834860,1.0000000000
2.0000000000,170.0000000000,0.2928830330,0.2906865020,0.5597852250,0.3915624310,0.3421839390,0.1848637780,0.8243666850,0.7843493670,0.2998798360,0.3206593160,0.8153900070,0.0895176510,0.3980785840,0.5474686590,0.5121790780,0.9818137210,0.1093292440,0.0979103060,1.0000000000
2.0000000000,171.0000000000,0.8635847960,0.0167156230,0.5509465970,0.1324189030,0.0264004910,0.7932651280,0.7585458710,0.4806358970,0.7521054190,0.0048826570,0.5325856920,0.9479063780,0.5734408410,0.1578535310,0.3142065490,0.3343417680,0.6496879280,0.0914469050,1.0000000000
2.0000000000,172.0000000000,0.2123340420,0.6972387790,0.0973833340,0.2804188890,0.2203814370,0.6015152980,0.8022833870,0.4018050730,0.3611214990,0.6275301530,0.2346856380,0.6481122140,0.5992211140,0.4437107540,0.0123488830,0.8259232170,0.5946336700,0.4064155430,1.0000000000
2.0000000000,173.0000000000,0.9743815210,0.1386929520,0.1200782330,0.1836208100,0.5770934380,0.3633448780,0.5195872130,0.1532571410,0.5335166040,0.0670835820,0.0940383600,0.6776609130,0.2672942550,0.3006857060,0.8421726380,0.9429247150,0.9170082210,0.8995436730,1.0000000000
2.0000000000,174.0000000000,0.8187283240,0.8040594170,0.9322929650,0.1061623610,0.4553061270,0.8467319870,0.4009918340,0.1958471770,0.1515875580,0.9100656110,0.9722283670,0.2599639010,0.5871381430,0.8405640640,0.7800175810,0.6663702050,0.2178027760,0.8665164930,1.0000000000
2.0000000000,175.0000000000,0.3655350760,0.9197013240,0.9660482380,0.4451461950,0.4750196870,0.4581871650,0.7982015730,0.3470305560,0.4018950630,0.4209647680,0.6222949100,0.3626681260,0.2609886890,0.1555370550,0.2922916850,0.2416112910,0.4082749090,0.2682017250,1.0000000000
2.0000000000,176.0000000000,0.3693321400,0.2810433510,0.5153311820,0.5333383590,0.7144359400,0.5052318150,0.7202153510,0.2533669660,0.4347906450,0.2262390400,0.5448050210,0.9936598170,0.8842327110,0.3142212440,0.9006432200,0.1760434780,0.4910066960,0.3341542910,1.0000000000
2.0000000000,177.0000000000,0.7022029610,0.1723296340,0.3311112860,0.0176270070,0.2885086910,0.4473810480,0.3639587660,0.0973567050,0.3246222010,0.5217928410,0.7794778240,0.4455302640,0.2908662520,0.6106448240,0.6383015400,0.1319452930,0.3904834640,0.5698233690,1.0000000000
2.0000000000,178.0000000000,0.1158021340,0.8458302410,0.2817229790,0.9315535650,0.0856538670,0.8356251120,0.3043972040,0.2636840230,0.9694922340,0.6992720250,0.5847130520,0.9204164970,0.7206552870,0.3820247760,0.0171842750,0.7207672120,0.3387940810,0.0795112490,1.0000000000
2.0000000000,179.0000000000,0.1059812120,0.1699655000,0.6131168210,0.6998321720,0.0410217590,0.4742446410,0.9423672180,0.9829116970,0.3069412970,0.9242938200,0.6589437220,0.5339352340,0.3004248470,0.8595066080,0.4107673120,0.2668831060,0.8842191140,0.2122631370,1.0000000000
2.0000000000,180.0000000000,0.4574509310,0.0609426310,0.4376987280,0.5217414990,0.8019609010,0.4423225860,0.4357283280,0.3876480030,0.9089052780,0.0332447590,0.8958835950,0.2138196730,0.3891191200,0.9331906930,0.2157067760,0.6601534040,0.0338464440,0.3552763250,1.0000000000
3.0000000000,1.0000000000,0.8095433670,0.8375111180,0.0734416510,0.5898919990,0.8684310300,0.3511307810,0.3899012340,0.1881234500,0.5365433530,0.7322559340,0.0058644690,5        0.661065632856399,2      0.2242114692797057,0.8429520370,0.0484390490,0.3302375000,0.2557280920,0.5654395760,1.0000000000
3.0000000000,2.0000000000,0.3699235460,0.9876988260,0.1704303770,0.9815632510,0.0687414970,0.2806204180,0.6139803830,0.3212361460,0.5432368510,0.2836517630,0.2618273660,6        0.737221776939825,2      0.7752596553803112,0.1968281320,0.6062493150,0.7502562000,0.0941538740,0.6667421410,1.0000000000
3.0000000000,3.0000000000,0.7142875280,0.7924183050,0.7899535990,0.9067483900,0.8630458830,0.3867048190,0.5933172420,0.8816424500,0.6220438920,0.8366720130,0.2572039540,3        0.459036633182161,8      0.4010022237444193,0.0393134230,0.5918840880,0.4324478950,0.4074218080,0.1758433030,1.0000000000
3.0000000000,4.0000000000,0.9675640800,0.5419316990,0.1331470730,0.8516427070,0.6289994060,0.9217854560,0.7722713880,0.9421689620,0.3793948670,0.1270109040,0.4767910530,9        0.997309182238920,3      0.1633343402322175,0.9521493910,0.8199024270,0.9523238870,0.4940926000,0.6074609410,1.0000000000
3.0000000000,5.0000000000,0.7496357480,0.1781364230,0.4280314730,0.6314597770,0.0179625890,0.8596044570,0.0283972450,0.1261867140,0.9223810640,0.6495271770,0.2816404430,3        0.870703948144283,5      0.6404603245189517,0.8274443620,0.2238571230,0.6504700320,0.7999454220,0.2295888990,1.0000000000
3.0000000000,6.0000000000,0.6415772030,0.7211593980,0.9328955070,0.4381721290,0.3758675870,0.3075978380,0.7843020900,0.1385383290,0.8947199490,0.1115119240,0.3201502390,2        0.463733742084716,3      0.9659255282992187,0.0198657320,0.2498518750,0.2535314120,0.6214152920,0.8973812420,0.0000000000
3.0000000000,7.0000000000,0.7723923070,0.0354510880,0.1018048750,0.5186964030,0.5133060680,0.4242126630,0.2708447220,0.3229330710,0.3278218170,0.3838116140,0.6909810460,4        0.785444088970931,9      0.5168697951710783,0.3899533540,0.1093960150,0.5605053330,0.1009633130,0.1625887620,1.0000000000
3.0000000000,8.0000000000,0.0491052210,0.1385900320,0.9751460720,0.7832443140,0.4945501600,0.9444833040,0.0076097410,0.8478893090,0.5832388910,0.1692314380,0.9048118220,4         0.26285366098034,3      0.9001191445160658,0.6656546510,0.6973634150,0.6366164180,0.0299563620,0.7449913190,1.0000000000
3.0000000000,9.0000000000,0.5916562320,0.0530594620,0.0670099110,0.2097776470,0.5956234020,0.8873551360,0.2914943170,0.2836374100,0.5482131480,0.6205992400,0.6445063370,9        0.759736419562250,4      0.7158215145774497,0.1925957500,0.8495928220,0.3058541600,0.2770563380,0.4039762620,1.0000000000
3.0000000000,10.0000000000,0.3922712920,0.5487146160,0.8436286280,0.5427462890,0.6056692690,0.9043710210,0.0964239250,0.1044980480,0.4431742780,0.2666140830,0.5460319020,7        0.962228802610964,9      0.2864625926763337,0.0549243840,0.6390039770,0.6689027100,0.6680920170,0.0328852560,1.0000000000
3.0000000000,11.0000000000,0.6494657450,0.1492446420,0.6861132030,0.9771181870,0.2541177330,0.6846113410,0.4375005650,0.4466676240,0.7147132880,0.6002326760,0.0561576970,3         0.39056037339097,3      0.3348966194678926,0.2670619150,0.4292551960,0.8391172060,0.3040121010,0.8229399060,1.0000000000
3.0000000000,12.0000000000,0.1541221940,0.4661699110,0.5318874750,0.9575931220,0.6822896440,0.9225609390,0.7327479110,0.2778011770,0.1704626060,0.1303985850,0.9283434690,1        0.203410796730572,2      0.9081384615856223,0.2985002050,0.3954126720,0.9698712040,0.0543210760,0.6384048060,1.0000000000
3.0000000000,13.0000000000,0.3739444900,0.6546590640,0.3562036500,0.0417511540,0.1106321150,0.1501199020,0.7521279580,0.8732962250,0.2158068750,0.7894033710,0.9808363290,7        0.115929653297644,1      0.3579275869208181,0.7551077290,0.8500520830,0.9797747370,0.8450356520,0.3934919960,1.0000000000
3.0000000000,14.0000000000,0.4493277620,0.8861957250,0.9813627280,0.4943617540,0.4080701150,0.0474857750,0.8026695270,0.2425022500,0.4956477150,0.9751090330,0.3602916760,2         0.52824510556723,3      0.9598940687538643,0.9075711870,0.7747330290,0.6859839560,0.7657986510,0.0182575450,1.0000000000
3.0000000000,15.0000000000,0.7567448270,0.8933188050,0.4919380390,0.6601896130,0.7023807100,0.2406380360,0.7414005240,0.8087209220,0.8918858730,0.2469901470,0.6224594070,7         0.77013053758225,1      0.7467460852724294,0.6692620910,0.3176052840,0.1839112840,0.6787908860,0.5303688740,1.0000000000
3.0000000000,16.0000000000,0.8203653150,0.4774322160,0.0142588860,0.9869320000,0.3050325320,0.4811307870,0.0358905460,0.9185592160,0.4854743810,0.2603158380,0.6414723960,7         0.01833300921005,3      0.4196809010114521,0.6059072540,0.5615361160,0.1171719670,0.0602450030,0.5080352830,1.0000000000
